CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Churn
720770883,1,65,F,0,2,2,< Rp 3.000.000,1,56,5,3,3,1438300.0,0,1438300.0,2249000,61,0.0,no
716797758,1,53,F,2,4,1,< Rp 3.000.000,1,44,3,2,4,3519000.0,0,3519000.0,1670000,33,0.0,no
713835258,1,53,M,1,4,1,> Rp 15.000.000,1,48,3,2,3,3088000.0,2083000,1005000.0,1561000,40,0.675,no
720677733,1,40,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,3,36,6,3,0,34516000.0,1002000,33514000.0,2579000,68,0.029,no
718587858,1,39,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,31,3,1,4,11906000.0,2032000,9874000.0,1642000,39,0.171,no
710263608,1,53,F,3,1,1,Unknown,1,36,4,2,4,11098000.0,821000,10277000.0,2156000,46,0.074,no
715055433,1,36,M,3,3,1,Rp 5.000.000 - Rp 8.000.000,1,22,6,3,4,2224000.0,1772000,452000.0,2004000,44,0.797,no
715498308,1,35,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,4,3,4,3454000.0,1603000,1851000.0,1575000,41,0.464,no
708099183,1,37,F,2,1,2,< Rp 3.000.000,1,36,4,2,2,5723000.0,1873000,3850000.0,2732000,63,0.327,no
716452908,1,36,F,1,4,2,< Rp 3.000.000,1,36,4,2,3,9239000.0,1421000,7818000.0,2246000,44,0.154,no
789959283,1,39,M,2,5,2,Rp 8.000.000 - Rp 15.000.000,1,24,4,3,2,4061000.0,1775000,2286000.0,1602000,40,0.437,no
713536158,1,65,M,1,5,1,< Rp 3.000.000,1,56,5,3,2,4189000.0,0,4189000.0,1597000,31,0.0,no
716750358,1,45,F,1,4,1,< Rp 3.000.000,1,32,4,1,3,6373000.0,1562000,4811000.0,3483000,82,0.245,no
815299833,1,38,F,2,2,1,< Rp 3.000.000,1,33,5,2,3,2228000.0,1717000,511000.0,2334000,61,0.771,no
721003008,2,36,F,4,2,1,< Rp 3.000.000,1,24,3,2,2,3261000.0,2517000,744000.0,856000,18,0.772,no
779883933,1,40,F,4,2,1,< Rp 3.000.000,1,24,3,3,2,8014000.0,1402000,6612000.0,1596000,34,0.175,no
716612958,1,35,F,2,5,1,Rp 3.000.000 - Rp 5.000.000,1,29,6,1,3,10980000.0,1726000,9254000.0,1830000,36,0.157,no
715859058,1,54,M,3,6,1,> Rp 15.000.000,1,42,6,3,4,3092000.0,2165000,927000.0,1369000,37,0.7,no
772031733,1,40,M,4,2,2,Rp 8.000.000 - Rp 15.000.000,1,29,5,1,2,14315000.0,690000,13625000.0,2603000,56,0.048,no
720668358,1,59,M,0,3,2,Rp 3.000.000 - Rp 5.000.000,1,46,3,3,3,1648000.0,997000,651000.0,1776000,36,0.605,no
778708533,2,26,F,0,1,2,Rp 3.000.000 - Rp 5.000.000,1,13,2,2,4,1730000.0,1616000,114000.0,869000,27,0.934,no
719649408,1,46,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,1,35,6,3,3,13768000.0,763000,13005000.0,1390000,44,0.055,no
715457658,1,29,F,1,2,1,Unknown,1,19,3,3,4,1709000.0,1465000,244000.0,1757000,48,0.857,no
711934308,1,38,M,3,2,2,Rp 3.000.000 - Rp 5.000.000,1,19,5,2,3,1705000.0,0,1705000.0,3342000,62,0.0,no
781326483,1,31,M,0,2,0,Rp 5.000.000 - Rp 8.000.000,1,25,6,1,2,8673000.0,0,8673000.0,2457000,58,0.0,no
712557708,1,35,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,21,5,2,2,6391000.0,2317000,4074000.0,2274000,61,0.363,no
789187908,1,56,M,2,3,1,Rp 8.000.000 - Rp 15.000.000,1,45,4,2,2,11102000.0,1946000,9156000.0,1448000,36,0.175,no
773297508,1,34,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,28,3,1,3,24765000.0,1999000,22766000.0,1544000,36,0.081,no
716529258,1,42,M,4,7,1,Rp 8.000.000 - Rp 15.000.000,1,27,5,3,4,31864000.0,0,31864000.0,1591000,35,0.0,no
708242283,1,29,M,1,5,2,Rp 5.000.000 - Rp 8.000.000,1,36,5,3,2,5346000.0,0,5346000.0,3253000,80,0.0,no
789247458,1,32,M,0,2,2,Rp 3.000.000 - Rp 5.000.000,1,21,6,2,3,2801000.0,1472000,1329000.0,2467000,54,0.526,no
717100833,1,37,F,2,1,1,< Rp 3.000.000,1,27,6,6,2,3148000.0,0,3148000.0,1401000,31,0.0,yes
716870583,1,36,F,3,4,1,< Rp 3.000.000,1,36,6,5,3,2786000.0,1628000,1158000.0,2853000,55,0.584,yes
719999508,1,37,M,3,4,1,Rp 5.000.000 - Rp 8.000.000,1,24,3,1,2,11894000.0,816000,11078000.0,2438000,45,0.069,no
721236408,1,38,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,29,5,3,3,7535000.0,2517000,5018000.0,1655000,41,0.334,no
720122808,2,52,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,3,35,4,4,3,33180000.0,511000,32669000.0,797000,14,0.015,yes
716882658,1,62,F,2,2,1,< Rp 3.000.000,1,51,6,2,4,2986000.0,1632000,1354000.0,2141000,55,0.547,no
713734758,1,35,F,2,2,1,Unknown,1,23,4,2,2,6729000.0,2375000,4354000.0,2080000,50,0.353,no
709085358,1,36,M,1,2,2,Rp 5.000.000 - Rp 8.000.000,1,36,3,3,4,2601000.0,1817000,784000.0,2542000,67,0.699,no
715785933,1,54,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,45,4,3,0,3380000.0,1655000,1725000.0,1636000,58,0.49,no
717159858,1,27,M,1,1,2,Rp 5.000.000 - Rp 8.000.000,1,18,5,2,2,2730000.0,1351000,1379000.0,2319000,61,0.495,no
713259858,2,26,M,0,1,2,Rp 3.000.000 - Rp 5.000.000,1,15,3,1,3,3324000.0,0,3324000.0,982000,22,0.0,no
787516908,1,56,F,2,2,1,< Rp 3.000.000,1,45,4,3,3,2665000.0,1844000,821000.0,1880000,58,0.692,no
711145008,1,60,F,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,47,4,3,2,5015000.0,2053000,2962000.0,1325000,29,0.409,no
715013733,1,54,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,3,6905000.0,2303000,4602000.0,1370000,25,0.334,no
717098208,1,48,M,3,4,1,Rp 8.000.000 - Rp 15.000.000,1,41,5,2,2,5848000.0,950000,4898000.0,1961000,51,0.162,no
737982408,1,33,M,1,5,2,Rp 8.000.000 - Rp 15.000.000,1,26,4,3,4,19136000.0,1608000,17528000.0,2501000,55,0.084,no
713216883,1,64,F,0,4,1,< Rp 3.000.000,1,55,4,3,4,3500000.0,1904000,1596000.0,2003000,41,0.544,no
709361058,1,35,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,24,5,1,3,7453000.0,0,7453000.0,1691000,47,0.0,no
710312658,1,54,F,2,4,1,< Rp 3.000.000,1,43,4,3,3,6266000.0,1819000,4447000.0,1456000,27,0.29,no
773383158,1,29,F,1,5,2,< Rp 3.000.000,1,23,4,3,4,4945000.0,0,4945000.0,2743000,69,0.0,no
716053083,2,33,M,2,2,1,> Rp 15.000.000,1,21,2,2,4,27992000.0,0,27992000.0,837000,18,0.0,no
717667833,1,34,M,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,6,2,3,3735000.0,1285000,2450000.0,1877000,33,0.344,no
716998608,1,48,M,3,2,3,Rp 5.000.000 - Rp 8.000.000,1,36,3,3,2,6703000.0,1252000,5451000.0,1843000,44,0.187,no
772086408,1,38,M,3,1,2,Rp 8.000.000 - Rp 15.000.000,1,27,4,1,4,6162000.0,943000,5219000.0,1527000,35,0.153,no
708597558,1,42,M,3,1,2,Rp 5.000.000 - Rp 8.000.000,1,36,4,4,3,3337000.0,795000,2542000.0,3951000,68,0.238,yes
718011783,1,55,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,3,2205000.0,1337000,868000.0,1591000,38,0.606,no
714360033,1,62,M,1,1,1,Rp 3.000.000 - Rp 5.000.000,1,43,5,1,3,4450000.0,1444000,3006000.0,1326000,44,0.324,no
811005858,1,33,F,0,4,1,< Rp 3.000.000,1,28,4,2,4,1438300.0,0,1438300.0,2914000,70,0.0,no
794485158,1,38,M,2,4,1,Rp 8.000.000 - Rp 15.000.000,1,18,6,1,2,2172000.0,1475000,697000.0,2447000,46,0.679,no
708513183,1,39,M,1,3,1,Rp 3.000.000 - Rp 5.000.000,1,29,4,2,2,4323000.0,1267000,3056000.0,3078000,58,0.293,no
719353158,1,56,M,1,5,1,Rp 8.000.000 - Rp 15.000.000,1,45,5,1,3,4145000.0,1468000,2677000.0,1238000,36,0.354,no
711436083,1,36,M,1,2,1,< Rp 3.000.000,1,18,6,3,3,2032000.0,1003000,1029000.0,2454000,46,0.494,no
780374133,1,29,M,1,5,2,Rp 8.000.000 - Rp 15.000.000,1,19,5,3,3,7010000.0,2103000,4907000.0,2413000,48,0.3,no
739117233,1,57,M,3,1,1,> Rp 15.000.000,1,50,3,3,2,3205000.0,1530000,1675000.0,2126000,58,0.477,no
708486033,1,55,F,3,6,1,Unknown,1,36,3,2,3,16547000.0,1521000,15026000.0,1782000,48,0.092,no
795237183,1,51,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,45,3,2,4,5930000.0,0,5930000.0,2041000,32,0.0,no
788788758,1,57,F,3,5,2,Unknown,1,39,4,1,2,7469000.0,1752000,5717000.0,2050000,46,0.235,no
709635858,1,56,F,3,2,1,< Rp 3.000.000,1,45,6,2,3,2235000.0,0,2235000.0,1229000,27,0.0,no
789701658,1,26,M,0,5,2,Rp 3.000.000 - Rp 5.000.000,1,13,5,2,2,2047000.0,1196000,851000.0,2180000,33,0.584,no
713484483,1,36,F,4,3,2,Unknown,3,21,3,1,2,34516000.0,907000,33609000.0,2298000,55,0.026,no
711954558,1,53,F,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,44,3,3,4,2636000.0,2357000,279000.0,1333000,34,0.894,no
712655583,1,41,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,32,3,3,2,6425000.0,915000,5510000.0,2036000,44,0.142,no
779686683,1,26,F,0,6,2,< Rp 3.000.000,1,13,5,3,2,2902000.0,1668000,1234000.0,2088000,34,0.575,no
711226758,1,51,F,1,5,0,< Rp 3.000.000,1,42,3,2,3,4002000.0,1669000,2333000.0,2024000,53,0.417,no
713241033,1,34,M,0,2,1,Rp 5.000.000 - Rp 8.000.000,1,26,4,3,3,5175000.0,977000,4198000.0,2405000,49,0.189,no
788754108,1,65,F,1,4,2,Rp 3.000.000 - Rp 5.000.000,1,48,4,2,4,4599000.0,637000,3962000.0,2608000,78,0.139,no
717013383,1,52,M,2,1,1,Rp 8.000.000 - Rp 15.000.000,1,43,4,3,4,31258000.0,1518000,29740000.0,2866000,53,0.049,no
712634133,1,54,F,2,2,1,< Rp 3.000.000,1,45,5,2,4,2683000.0,1671000,1012000.0,1406000,37,0.623,no
709537683,2,37,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,30,3,4,3,11638000.0,926000,10712000.0,563000,15,0.08,yes
778627983,1,40,F,3,2,1,Unknown,1,20,3,1,3,1829000.0,1140000,689000.0,1610000,49,0.623,no
720241758,1,55,M,0,7,1,Rp 8.000.000 - Rp 15.000.000,1,36,3,1,3,8276000.0,1671000,6605000.0,1409000,25,0.202,no
720814233,1,45,M,4,1,3,Rp 8.000.000 - Rp 15.000.000,1,34,4,3,3,23539000.0,1261000,22278000.0,1485000,38,0.054,no
785080308,1,37,F,2,1,1,< Rp 3.000.000,1,31,5,3,3,2352000.0,0,2352000.0,2344000,48,0.0,no
713358633,1,30,M,1,2,2,Rp 5.000.000 - Rp 8.000.000,1,36,6,1,2,11371000.0,1015000,10356000.0,2768000,68,0.089,no
720392433,1,55,F,1,4,1,< Rp 3.000.000,1,36,6,6,2,2857000.0,2517000,340000.0,1869000,47,0.881,yes
720282558,1,36,M,2,2,2,Rp 8.000.000 - Rp 15.000.000,3,27,5,2,4,34516000.0,1568000,32948000.0,2873000,73,0.045,no
821370858,1,39,M,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,35,5,3,4,6690000.0,1884000,4806000.0,1734000,39,0.282,no
799249833,1,34,M,2,2,2,< Rp 3.000.000,1,28,5,1,4,4439000.0,844000,3595000.0,2858000,71,0.19,no
713016633,1,47,M,3,1,2,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,2,5344000.0,1582000,3762000.0,1984000,36,0.296,no
814471983,1,42,M,3,1,0,Rp 8.000.000 - Rp 15.000.000,1,37,6,3,3,27310000.0,0,27310000.0,1537000,41,0.0,no
779612808,1,61,M,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,50,6,2,4,2531000.0,2360000,171000.0,1263000,35,0.932,no
716692683,1,31,M,1,5,2,Rp 3.000.000 - Rp 5.000.000,1,22,4,1,3,9096000.0,0,9096000.0,2318000,54,0.0,no
790145733,2,40,M,3,5,2,Rp 8.000.000 - Rp 15.000.000,3,33,1,3,4,34516000.0,0,34516000.0,1112000,26,0.0,no
716038533,1,42,F,3,2,3,< Rp 3.000.000,1,32,3,1,2,7169000.0,902000,6267000.0,1438000,35,0.126,no
714421233,1,54,F,0,2,1,< Rp 3.000.000,1,36,5,3,4,5399000.0,1723000,3676000.0,1292000,34,0.319,no
709783908,1,52,F,3,4,1,< Rp 3.000.000,1,47,6,3,2,2280000.0,1170000,1110000.0,1924000,50,0.513,no
812788233,1,31,F,0,2,1,< Rp 3.000.000,1,21,4,1,4,6315000.0,1305000,5010000.0,2205000,43,0.207,no
772452783,1,43,M,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,33,6,1,2,4402000.0,1640000,2762000.0,1774000,46,0.373,no
714002658,1,49,M,2,4,1,> Rp 15.000.000,1,34,5,4,2,27732000.0,1623000,26109000.0,1413000,31,0.059,yes
713464983,1,45,F,2,2,3,Rp 3.000.000 - Rp 5.000.000,1,36,4,3,4,4947000.0,1053000,3894000.0,3479000,76,0.213,no
713910108,1,38,M,1,2,1,Rp 8.000.000 - Rp 15.000.000,1,28,3,2,3,3946000.0,2375000,1571000.0,1646000,43,0.602,no
808169358,1,57,M,2,3,2,Rp 3.000.000 - Rp 5.000.000,1,52,5,3,4,12291000.0,2289000,10002000.0,1683000,50,0.186,no
714013083,1,63,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,53,4,2,4,3067000.0,1874000,1193000.0,1420000,32,0.611,no
715381533,1,42,F,4,6,2,< Rp 3.000.000,1,36,6,2,3,1438300.0,674000,764300.0,2451000,55,0.469,no
717678408,1,61,F,1,7,1,Rp 3.000.000 - Rp 5.000.000,1,47,4,2,4,8633000.0,2517000,6116000.0,2066000,51,0.292,no
719143308,1,37,M,2,4,2,Rp 3.000.000 - Rp 5.000.000,1,28,4,4,3,2394000.0,0,2394000.0,2805000,85,0.0,yes
711509658,2,61,M,2,2,1,> Rp 15.000.000,1,49,3,0,4,11374000.0,2517000,8857000.0,1088000,26,0.221,no
757481283,1,35,M,3,5,1,Rp 5.000.000 - Rp 8.000.000,1,28,4,3,4,6921000.0,2159000,4762000.0,1931000,35,0.312,no
808681158,1,57,M,0,2,1,Rp 8.000.000 - Rp 15.000.000,1,52,4,6,4,2564000.0,2379000,185000.0,1343000,35,0.928,yes
718867683,1,64,M,1,4,1,< Rp 3.000.000,1,55,4,3,4,2720000.0,1904000,816000.0,1613000,43,0.7,no
714618333,1,39,F,2,7,1,Unknown,1,36,3,2,4,9843000.0,2154000,7689000.0,1402000,35,0.219,no
794562783,1,28,F,0,4,2,Unknown,1,13,5,3,2,21691000.0,661000,21030000.0,2534000,51,0.03,no
708208758,1,53,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,45,6,3,2,1826000.0,883000,943000.0,2199000,48,0.484,no
794504658,1,39,M,1,4,1,Rp 5.000.000 - Rp 8.000.000,1,24,6,3,0,5746000.0,1829000,3917000.0,1562000,44,0.318,no
714772758,1,35,F,3,2,1,< Rp 3.000.000,1,27,6,2,4,2926000.0,1346000,1580000.0,1851000,48,0.46,no
713830233,1,47,F,5,1,1,Rp 3.000.000 - Rp 5.000.000,1,36,5,3,2,7061000.0,1813000,5248000.0,1831000,60,0.257,no
713577483,1,47,M,4,4,1,Rp 8.000.000 - Rp 15.000.000,1,35,3,3,4,5589000.0,1430000,4159000.0,1570000,31,0.256,no
814513008,1,38,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,33,5,3,3,9620000.0,2033000,7587000.0,1735000,43,0.211,no
712765158,1,26,F,1,1,2,< Rp 3.000.000,1,15,5,3,3,2539000.0,2162000,377000.0,2386000,47,0.852,no
714411108,1,37,F,3,2,2,Unknown,1,28,4,2,3,3642000.0,610000,3032000.0,2790000,68,0.167,no
720231108,1,57,M,2,2,2,< Rp 3.000.000,1,39,3,4,3,3451000.0,0,3451000.0,3031000,57,0.0,yes
709035708,1,38,F,0,4,1,< Rp 3.000.000,1,36,4,2,3,1841000.0,1246000,595000.0,1819000,35,0.677,no
720662508,1,39,M,1,2,1,> Rp 15.000.000,1,25,6,3,2,5764000.0,1529000,4235000.0,1972000,38,0.265,no
708623283,1,35,M,2,3,2,Rp 5.000.000 - Rp 8.000.000,1,16,6,3,2,18278000.0,0,18278000.0,2084000,61,0.0,no
813247083,1,38,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,33,4,3,2,16059000.0,618000,15441000.0,1357000,26,0.038,no
780078333,1,56,M,2,4,1,Rp 5.000.000 - Rp 8.000.000,1,41,3,2,2,5887000.0,659000,5228000.0,1193000,26,0.112,no
811915383,1,36,M,3,3,1,Rp 3.000.000 - Rp 5.000.000,1,31,6,2,2,3152000.0,1986000,1166000.0,2530000,50,0.63,no
719818983,2,39,M,1,5,0,Rp 8.000.000 - Rp 15.000.000,1,28,1,3,4,12464000.0,0,12464000.0,1195000,35,0.0,no
716349183,1,58,F,1,3,1,Unknown,1,36,5,2,3,4784000.0,0,4784000.0,2160000,54,0.0,no
710067183,1,28,M,1,1,2,< Rp 3.000.000,1,36,5,2,3,1950000.0,0,1950000.0,2074000,81,0.0,no
771234558,1,65,F,0,2,2,< Rp 3.000.000,1,56,6,3,2,7478000.0,0,7478000.0,2213000,62,0.0,no
820288233,1,26,F,0,3,2,< Rp 3.000.000,1,20,4,3,4,1438300.0,0,1438300.0,2731000,39,0.0,no
717511533,1,28,M,0,2,2,< Rp 3.000.000,1,36,4,2,4,1707000.0,1191000,516000.0,2950000,87,0.698,no
711642108,1,30,F,1,3,1,Unknown,1,13,5,2,2,4016000.0,917000,3099000.0,2572000,35,0.228,no
712495233,1,31,F,0,3,1,< Rp 3.000.000,1,19,5,3,2,2370000.0,1699000,671000.0,2411000,53,0.717,no
718484283,1,57,M,3,6,1,Rp 5.000.000 - Rp 8.000.000,1,36,6,1,4,3478000.0,2517000,961000.0,1409000,49,0.724,no
717413658,1,43,M,4,1,1,Rp 3.000.000 - Rp 5.000.000,1,32,6,2,2,1539000.0,989000,550000.0,1987000,47,0.643,no
804668658,2,26,F,0,3,2,< Rp 3.000.000,1,20,3,2,4,1438300.0,0,1438300.0,947000,20,0.0,no
715934283,1,39,F,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,26,6,3,2,3142000.0,1639000,1503000.0,3046000,56,0.522,no
717499083,1,35,M,0,4,2,Rp 5.000.000 - Rp 8.000.000,1,36,3,1,2,17236000.0,0,17236000.0,3013000,78,0.0,no
715279683,1,52,F,2,3,1,Rp 3.000.000 - Rp 5.000.000,1,36,5,1,4,1438300.0,0,1438300.0,1679000,39,0.0,no
718971333,1,33,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,20,5,3,2,13206000.0,925000,12281000.0,2342000,51,0.07,no
709219533,1,53,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,41,3,1,0,2480000.0,1351000,1129000.0,1359000,36,0.545,no
709150608,1,30,F,0,4,1,< Rp 3.000.000,1,19,5,1,4,2898000.0,0,2898000.0,2632000,64,0.0,no
788259558,1,59,M,0,4,1,< Rp 3.000.000,1,51,5,3,4,1570000.0,1028000,542000.0,1430000,28,0.655,no
802464033,1,65,F,0,2,1,< Rp 3.000.000,1,56,6,3,3,4460000.0,1262000,3198000.0,1877000,41,0.283,no
712757808,1,33,F,2,3,1,< Rp 3.000.000,1,22,4,2,4,1544000.0,0,1544000.0,1731000,40,0.0,no
714457083,1,52,F,2,1,1,Unknown,1,44,6,3,2,3456000.0,2219000,1237000.0,1332000,24,0.642,no
713413758,1,26,F,1,5,2,Unknown,1,16,4,3,3,2751000.0,1599000,1152000.0,2270000,44,0.581,no
708741633,1,52,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,44,6,3,4,4153000.0,0,4153000.0,1771000,41,0.0,no
714043833,1,37,F,3,2,2,< Rp 3.000.000,1,36,5,2,4,3685000.0,1396000,2289000.0,3016000,85,0.379,no
789577833,1,56,M,2,2,1,> Rp 15.000.000,1,49,4,1,4,8902000.0,1932000,6970000.0,969000,29,0.217,no
787570758,1,35,M,2,3,1,> Rp 15.000.000,1,26,3,3,4,2944000.0,1596000,1348000.0,2070000,44,0.542,no
720371733,1,58,F,0,2,1,< Rp 3.000.000,1,47,5,3,2,2232000.0,786000,1446000.0,1395000,39,0.352,no
819117183,1,34,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,29,3,2,4,1569000.0,909000,660000.0,2169000,48,0.579,no
711776433,1,37,M,3,3,2,Rp 8.000.000 - Rp 15.000.000,1,26,4,2,2,23622000.0,1153000,22469000.0,2574000,65,0.049,no
709583133,1,53,M,3,3,1,Rp 3.000.000 - Rp 5.000.000,1,40,6,3,3,3326000.0,1442000,1884000.0,1627000,54,0.434,no
719521983,1,38,M,2,3,1,Rp 3.000.000 - Rp 5.000.000,1,31,4,3,3,6116000.0,1698000,4418000.0,1592000,32,0.278,no
718415133,1,38,M,1,3,1,Rp 8.000.000 - Rp 15.000.000,1,25,6,1,3,11352000.0,0,11352000.0,1601000,34,0.0,no
710594358,1,28,F,0,4,2,< Rp 3.000.000,3,36,4,3,4,14910000.0,873000,14037000.0,2560000,72,0.059,no
709730508,1,39,F,0,1,2,Unknown,1,27,6,3,3,17531000.0,0,17531000.0,4563000,61,0.0,no
720462633,1,43,F,3,3,2,< Rp 3.000.000,1,29,3,2,3,4138000.0,643000,3495000.0,1827000,49,0.155,no
715005558,1,36,M,2,5,2,Rp 8.000.000 - Rp 15.000.000,1,36,6,2,2,8374000.0,2147000,6227000.0,2472000,65,0.256,no
779993208,1,38,F,2,3,1,< Rp 3.000.000,1,28,3,3,3,7049000.0,0,7049000.0,1475000,27,0.0,no
787543008,1,37,M,1,2,2,Rp 3.000.000 - Rp 5.000.000,1,27,5,3,4,3851000.0,1695000,2156000.0,2349000,61,0.44,no
743265108,1,37,M,4,5,2,Rp 5.000.000 - Rp 8.000.000,1,30,5,1,4,15936000.0,827000,15109000.0,2477000,49,0.052,no
713770383,1,29,F,0,3,0,< Rp 3.000.000,1,19,5,4,4,2926000.0,0,2926000.0,2775000,74,0.0,yes
712392108,1,51,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,36,3,2,4,10305000.0,691000,9614000.0,1451000,25,0.067,no
720145683,1,54,M,1,5,1,Rp 5.000.000 - Rp 8.000.000,1,42,3,2,2,2987000.0,2517000,470000.0,1617000,35,0.843,no
714832383,1,35,M,0,1,2,Rp 8.000.000 - Rp 15.000.000,2,29,6,2,3,34516000.0,1965000,32551000.0,2949000,70,0.057,no
772706283,1,38,F,2,5,1,Rp 3.000.000 - Rp 5.000.000,1,28,3,3,4,6275000.0,1579000,4696000.0,1585000,43,0.252,no
795920358,1,33,F,2,1,1,< Rp 3.000.000,1,27,3,2,3,7185000.0,0,7185000.0,2679000,45,0.0,no
716277558,1,45,F,1,3,2,< Rp 3.000.000,1,36,4,3,4,3281000.0,1961000,1320000.0,1779000,47,0.598,no
764776833,1,61,M,0,2,1,Rp 3.000.000 - Rp 5.000.000,1,54,3,3,2,3077000.0,1646000,1431000.0,1523000,30,0.535,no
710795883,1,33,F,3,3,1,< Rp 3.000.000,1,16,6,1,4,2042000.0,1864000,178000.0,2758000,50,0.913,no
710428308,1,55,M,4,1,2,Rp 5.000.000 - Rp 8.000.000,1,51,4,1,4,2001000.0,1553000,448000.0,1910000,51,0.776,no
721096983,1,34,F,2,2,2,< Rp 3.000.000,1,36,4,3,4,3625000.0,2517000,1108000.0,2616000,46,0.694,no
715760733,1,58,M,4,1,1,Rp 3.000.000 - Rp 5.000.000,1,47,6,3,4,7803000.0,1885000,5918000.0,1199000,25,0.242,no
718227033,1,38,F,4,2,1,< Rp 3.000.000,1,30,3,1,2,5951000.0,1702000,4249000.0,2565000,53,0.286,no
720610008,2,59,M,1,5,1,> Rp 15.000.000,1,50,1,5,4,15796000.0,812000,14984000.0,1339000,23,0.051,yes
719517258,1,57,M,4,4,2,Rp 8.000.000 - Rp 15.000.000,1,36,5,3,4,7558000.0,1364000,6194000.0,3676000,67,0.18,no
714111333,1,55,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,46,6,1,3,5381000.0,0,5381000.0,1910000,38,0.0,no
717551358,1,63,M,0,2,1,Rp 5.000.000 - Rp 8.000.000,1,55,4,1,4,3556000.0,2517000,1039000.0,2279000,56,0.708,no
813573333,1,60,M,1,1,1,< Rp 3.000.000,1,55,5,1,4,2661000.0,1466000,1195000.0,1354000,25,0.551,no
711709683,1,53,F,2,3,1,< Rp 3.000.000,1,36,6,1,4,3506000.0,1405000,2101000.0,1999000,48,0.401,no
712902483,1,35,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,24,3,2,2,2066000.0,1699000,367000.0,1895000,43,0.822,no
710893533,1,53,M,1,4,1,> Rp 15.000.000,1,42,4,1,4,8329000.0,877000,7452000.0,1570000,56,0.105,no
719883858,1,58,M,2,2,1,< Rp 3.000.000,1,48,4,1,0,2774000.0,0,2774000.0,1258000,33,0.0,no
719628033,1,33,F,1,6,1,Unknown,1,36,5,3,3,4134000.0,1130000,3004000.0,2475000,52,0.273,no
712043433,1,53,M,1,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,5,2,2,11329000.0,1180000,10149000.0,1213000,33,0.104,no
769095558,1,59,M,1,7,2,Rp 5.000.000 - Rp 8.000.000,1,53,3,2,2,9055000.0,1560000,7495000.0,1755000,45,0.172,no
816094233,1,37,M,1,1,1,> Rp 15.000.000,1,32,6,2,2,17393000.0,1409000,15984000.0,1692000,38,0.081,no
758417508,1,50,F,4,1,0,< Rp 3.000.000,1,43,6,3,4,5908000.0,0,5908000.0,3313000,72,0.0,no
721234308,1,35,F,2,3,1,< Rp 3.000.000,1,21,6,2,3,5825000.0,1815000,4010000.0,2820000,62,0.312,no
717138558,1,28,M,0,6,1,Rp 3.000.000 - Rp 5.000.000,1,16,5,1,3,3665000.0,0,3665000.0,1813000,31,0.0,no
798120858,1,37,M,3,3,1,Rp 8.000.000 - Rp 15.000.000,1,31,4,2,2,3797000.0,1425000,2372000.0,2555000,44,0.375,no
709997958,1,39,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,28,4,3,4,3478000.0,0,3478000.0,2133000,54,0.0,no
712617408,1,31,M,1,6,2,Rp 3.000.000 - Rp 5.000.000,1,20,5,3,3,13734000.0,0,13734000.0,2566000,74,0.0,no
