,CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
3041,720252858,1,57,M,3,5,2,Rp 5.000.000 - Rp 8.000.000,1,36,6,3,2,10350000.0,0,10350000.0,3396000,63,0.0
3042,710017758,1,44,M,4,2,2,Rp 3.000.000 - Rp 5.000.000,1,36,5,2,3,11346000.0,0,11346000.0,3784000,67,0.0
3043,711750183,1,63,F,2,2,2,< Rp 3.000.000,2,55,4,1,3,15987000.0,1345000,14642000.0,3640000,56,0.084
3044,718364283,1,43,M,3,2,2,Rp 5.000.000 - Rp 8.000.000,1,30,3,2,4,19711000.0,0,19711000.0,3602000,72,0.0
3045,711638658,1,33,M,4,1,2,Rp 3.000.000 - Rp 5.000.000,1,25,4,1,1,8650000.0,1929000,6721000.0,2878000,63,0.223
3046,711046383,1,55,M,2,2,2,Rp 8.000.000 - Rp 15.000.000,3,36,5,1,1,34516000.0,1316000,33200000.0,3542000,60,0.038
3047,720877083,1,50,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,6,1,2,9748000.0,1354000,8394000.0,3323000,66,0.139
3048,715662258,1,49,F,3,4,3,< Rp 3.000.000,1,36,3,1,2,2454000.0,2060000,394000.0,3777000,75,0.839
3049,715570533,2,48,M,3,6,3,> Rp 15.000.000,1,35,2,2,6,34516000.0,0,34516000.0,1632000,44,0.0
3050,758202858,1,47,F,3,1,3,< Rp 3.000.000,1,40,4,2,4,4255000.0,1681000,2574000.0,3453000,72,0.395
3051,712872183,1,35,F,4,3,2,< Rp 3.000.000,1,24,4,2,2,3271000.0,1367000,1904000.0,2464000,92,0.418
3052,710014683,1,31,F,0,2,2,< Rp 3.000.000,1,20,3,3,2,3480000.0,724000,2756000.0,2807000,65,0.208
3053,716934333,1,50,M,3,3,2,Rp 8.000.000 - Rp 15.000.000,1,40,3,1,4,13306000.0,2458000,10848000.0,3556000,68,0.185
3054,778523733,1,38,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,31,6,1,2,13637000.0,0,13637000.0,3625000,73,0.0
3055,716353083,1,39,M,3,2,2,Rp 5.000.000 - Rp 8.000.000,1,29,4,2,3,6733000.0,1028000,5705000.0,4444000,72,0.153
3056,753642933,1,52,F,3,1,2,< Rp 3.000.000,1,45,3,3,0,2728000.0,1365000,1363000.0,4293000,83,0.5
3057,708151008,1,49,F,4,2,1,Rp 3.000.000 - Rp 5.000.000,1,41,5,1,2,6250000.0,644000,5606000.0,2433000,41,0.103
3058,789646158,1,49,M,4,3,1,Rp 3.000.000 - Rp 5.000.000,1,33,5,1,3,3653000.0,881000,2772000.0,3297000,66,0.241
3059,712423233,1,44,M,3,1,0,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,1,22919000.0,1368000,21551000.0,3752000,71,0.06
3060,719806233,1,36,M,1,2,2,> Rp 15.000.000,1,20,3,2,2,34516000.0,0,34516000.0,2686000,59,0.0
3061,786509358,1,44,M,3,4,1,Rp 8.000.000 - Rp 15.000.000,1,38,3,1,4,4198000.0,1782000,2416000.0,2051000,36,0.424
3062,711502908,1,44,M,3,2,2,Rp 5.000.000 - Rp 8.000.000,1,39,6,2,2,7532000.0,0,7532000.0,3550000,68,0.0
3063,748617858,1,35,M,5,3,2,Rp 5.000.000 - Rp 8.000.000,1,28,4,2,3,4587000.0,1704000,2883000.0,2968000,65,0.371
3064,721532583,2,45,M,4,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,5,3,4,12250000.0,2165000,10085000.0,1995000,39,0.177
3065,789244308,1,56,M,4,5,2,Rp 8.000.000 - Rp 15.000.000,1,41,6,1,4,17753000.0,1899000,15854000.0,3986000,64,0.107
3066,709330383,1,37,F,1,2,2,< Rp 3.000.000,3,19,4,3,3,12535000.0,2049000,10486000.0,3283000,74,0.163
3067,719136183,1,48,F,3,3,1,< Rp 3.000.000,1,38,6,1,3,3541000.0,1444000,2097000.0,3410000,69,0.408
3068,716939358,1,43,F,3,2,0,Unknown,1,33,6,3,4,14622000.0,0,14622000.0,4632000,67,0.0
3069,778155558,1,45,M,3,4,1,Rp 8.000.000 - Rp 15.000.000,1,38,3,1,2,23973000.0,0,23973000.0,3560000,71,0.0
3070,713461533,1,54,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,38,4,2,1,29200000.0,1310000,27890000.0,3042000,73,0.045
3071,803776533,1,46,M,2,6,2,Rp 5.000.000 - Rp 8.000.000,1,41,3,3,2,10077000.0,0,10077000.0,2118000,52,0.0
3072,714857508,1,44,F,4,7,1,Unknown,1,36,5,2,4,8667000.0,1775000,6892000.0,3939000,69,0.205
3073,720348933,1,44,M,3,2,2,Rp 5.000.000 - Rp 8.000.000,1,31,4,3,4,12871000.0,758000,12113000.0,3060000,60,0.059
3074,721158108,1,38,M,2,2,2,Rp 5.000.000 - Rp 8.000.000,1,30,3,2,4,2346000.0,0,2346000.0,3982000,72,0.0
3075,789043008,1,55,F,2,6,0,< Rp 3.000.000,1,43,4,2,4,9919000.0,0,9919000.0,2058000,70,0.0
3076,713362158,1,50,M,3,4,2,> Rp 15.000.000,1,33,4,1,4,17087000.0,0,17087000.0,3519000,70,0.0
3077,712623258,2,42,F,3,2,1,< Rp 3.000.000,1,36,2,3,3,5505000.0,2517000,2988000.0,2272000,42,0.457
3078,708494583,1,49,F,3,3,0,< Rp 3.000.000,1,36,4,1,3,1902000.0,0,1902000.0,3731000,53,0.0
3079,718394658,1,31,F,0,2,2,< Rp 3.000.000,1,22,3,1,1,4254000.0,2464000,1790000.0,2366000,62,0.579
3080,719398158,1,51,M,2,4,3,Rp 8.000.000 - Rp 15.000.000,1,39,6,1,3,9854000.0,1886000,7968000.0,3912000,76,0.191
3081,711885258,1,47,F,4,1,1,< Rp 3.000.000,1,31,5,3,4,7711000.0,988000,6723000.0,2078000,42,0.128
3082,789161358,1,30,F,0,2,1,< Rp 3.000.000,1,19,3,1,4,3213000.0,2517000,696000.0,2666000,46,0.783
3083,787581858,1,46,M,2,4,3,> Rp 15.000.000,1,37,3,2,4,3132000.0,1466000,1666000.0,3612000,59,0.468
3084,779198133,1,45,F,3,1,0,< Rp 3.000.000,1,33,3,3,2,9977000.0,2088000,7889000.0,3530000,61,0.209
3085,708314808,1,53,F,2,5,1,Unknown,1,41,5,1,3,5659000.0,1393000,4266000.0,1570000,40,0.246
3086,720508233,2,62,M,0,4,2,Rp 3.000.000 - Rp 5.000.000,3,42,3,4,4,17161000.0,0,17161000.0,1898000,42,0.0
3087,717134058,1,65,F,1,4,2,Unknown,1,36,5,1,2,5018000.0,1131000,3887000.0,4028000,81,0.225
3088,783366483,1,44,F,3,4,1,Unknown,1,38,4,3,3,11474000.0,1063000,10411000.0,3242000,74,0.093
3089,715412583,1,51,M,3,6,1,Rp 3.000.000 - Rp 5.000.000,1,36,6,1,4,7925000.0,1445000,6480000.0,3815000,65,0.182
3090,719562108,1,28,F,0,3,2,< Rp 3.000.000,3,20,6,3,3,12793000.0,1650000,11143000.0,2671000,67,0.129
3091,754457883,1,49,M,2,4,2,< Rp 3.000.000,1,42,4,2,2,4834000.0,0,4834000.0,1876000,35,0.0
3092,742552683,1,44,F,3,1,1,< Rp 3.000.000,1,31,6,2,5,1438300.0,688000,750300.0,4208000,86,0.478
3093,711455133,1,55,M,3,5,2,> Rp 15.000.000,1,36,5,3,3,12948000.0,1839000,11109000.0,2481000,42,0.142
3094,716387733,2,49,M,4,2,2,Rp 5.000.000 - Rp 8.000.000,1,36,1,4,5,5662000.0,1484000,4178000.0,1693000,25,0.262
3095,772571508,1,34,F,2,1,2,< Rp 3.000.000,1,24,4,1,0,2799000.0,0,2799000.0,2311000,43,0.0
3096,718815108,1,50,M,2,4,1,Rp 8.000.000 - Rp 15.000.000,1,38,3,3,1,6030000.0,1315000,4715000.0,3420000,81,0.218
3097,719266158,1,42,M,2,2,0,Rp 8.000.000 - Rp 15.000.000,1,35,5,3,1,6779000.0,1359000,5420000.0,3434000,65,0.2
3098,720708183,1,53,F,1,3,0,Rp 3.000.000 - Rp 5.000.000,3,36,5,1,1,15248000.0,1242000,14006000.0,4758000,83,0.081
3099,767523933,1,53,M,3,1,2,Rp 5.000.000 - Rp 8.000.000,1,45,4,1,0,15583000.0,0,15583000.0,3938000,69,0.0
3100,797466033,1,32,M,1,1,1,Rp 3.000.000 - Rp 5.000.000,1,26,3,2,3,2576000.0,1754000,822000.0,2880000,69,0.681
3101,771886233,1,48,M,1,4,1,Rp 5.000.000 - Rp 8.000.000,3,37,6,3,5,25270000.0,1090000,24180000.0,1941000,51,0.043
3102,712612233,1,35,M,4,2,2,Rp 5.000.000 - Rp 8.000.000,1,22,3,3,3,8717000.0,719000,7998000.0,2067000,59,0.082
3103,716516208,1,45,M,4,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,4,2,3,1438300.0,0,1438300.0,3748000,64,0.0
3104,709950858,1,45,M,5,5,2,Rp 8.000.000 - Rp 15.000.000,1,35,4,2,1,33755000.0,2301000,31454000.0,3458000,71,0.068
3105,779882508,1,53,F,2,4,2,Rp 3.000.000 - Rp 5.000.000,1,37,5,3,4,7282000.0,0,7282000.0,3364000,69,0.0
3106,717472833,1,42,M,4,4,2,Rp 8.000.000 - Rp 15.000.000,1,32,6,3,5,7260000.0,713000,6547000.0,4253000,73,0.098
3107,712665633,1,43,F,3,2,1,< Rp 3.000.000,3,30,6,1,4,12952000.0,1864000,11088000.0,3472000,51,0.144
3108,709562358,1,55,F,2,4,2,< Rp 3.000.000,1,43,6,1,5,5353000.0,1594000,3759000.0,4456000,79,0.298
3109,715391433,1,38,M,0,2,1,Rp 5.000.000 - Rp 8.000.000,1,33,5,4,4,11741000.0,1560000,10181000.0,2143000,41,0.133
3110,708722583,1,39,F,4,3,2,< Rp 3.000.000,1,36,5,3,1,2609000.0,1656000,953000.0,3024000,64,0.635
3111,720452508,1,51,F,1,5,1,Unknown,1,37,4,3,1,11167000.0,0,11167000.0,3848000,74,0.0
3112,714566958,1,44,M,3,1,1,Rp 8.000.000 - Rp 15.000.000,1,36,4,2,5,20882000.0,1420000,19462000.0,2291000,40,0.068
3113,816084333,1,42,M,2,4,2,> Rp 15.000.000,2,37,5,2,2,34516000.0,1230000,33286000.0,3260000,63,0.036
3114,806179683,1,63,F,1,5,2,Rp 3.000.000 - Rp 5.000.000,1,56,5,3,2,3071000.0,2044000,1027000.0,4433000,68,0.666
3115,806244183,1,39,M,2,2,0,Rp 5.000.000 - Rp 8.000.000,1,34,5,1,4,2267000.0,0,2267000.0,4544000,84,0.0
3116,787999533,1,52,M,2,1,2,> Rp 15.000.000,1,44,4,2,2,6617000.0,2517000,4100000.0,3595000,68,0.38
3117,718358808,1,57,F,2,1,0,< Rp 3.000.000,1,50,5,3,5,3276000.0,0,3276000.0,3758000,61,0.0
3118,718474683,1,36,M,0,1,1,> Rp 15.000.000,1,24,3,3,2,10097000.0,2139000,7958000.0,3092000,67,0.212
3119,716908158,1,42,F,3,5,1,< Rp 3.000.000,1,36,6,2,1,8260000.0,2517000,5743000.0,3299000,64,0.305
3120,713984208,1,52,M,4,2,1,Rp 3.000.000 - Rp 5.000.000,1,33,5,2,1,5776000.0,874000,4902000.0,4029000,72,0.151
3121,713013483,1,40,F,4,2,0,< Rp 3.000.000,1,36,5,3,3,1438300.0,915000,523299.99999999994,3754000,58,0.636
3122,754599558,1,40,F,3,5,2,< Rp 3.000.000,1,33,5,3,1,7207000.0,2002000,5205000.0,3825000,70,0.278
3123,788739633,2,38,M,1,4,1,> Rp 15.000.000,1,16,3,1,4,2106000.0,238000,1868000.0,2136000,40,0.113
3124,712411908,1,44,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,34,4,2,5,21158000.0,0,21158000.0,4071000,67,0.0
3125,717538683,1,43,M,3,2,1,> Rp 15.000.000,1,36,3,2,2,22906000.0,1132000,21774000.0,3204000,64,0.049
3126,709447908,1,45,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,33,4,3,4,2648000.0,2309000,339000.0,3281000,63,0.872
3127,816834933,1,34,F,4,2,2,Unknown,3,29,6,2,2,30702000.0,673000,30029000.0,2652000,64,0.022
3128,718963158,1,49,M,1,4,2,> Rp 15.000.000,1,40,5,3,1,34516000.0,0,34516000.0,3230000,64,0.0
3129,714358008,1,53,F,1,5,0,Unknown,1,36,3,1,3,17054000.0,0,17054000.0,4659000,72,0.0
3130,720758808,2,38,M,3,5,2,Rp 5.000.000 - Rp 8.000.000,1,18,5,1,5,16317000.0,0,16317000.0,1995000,54,0.0
3131,708255633,1,36,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,27,3,2,4,3761000.0,1710000,2051000.0,3240000,65,0.455
3132,716101308,1,48,M,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,35,6,3,4,2173000.0,0,2173000.0,4251000,60,0.0
3133,715986258,1,53,F,1,3,2,Rp 3.000.000 - Rp 5.000.000,3,41,3,3,2,15845000.0,1675000,14170000.0,4037000,68,0.106
3134,715858008,2,49,F,1,3,1,Rp 3.000.000 - Rp 5.000.000,1,39,2,3,3,8061000.0,2517000,5544000.0,1224000,31,0.312
3135,806226933,1,37,M,2,1,3,> Rp 15.000.000,1,32,6,1,1,34516000.0,0,34516000.0,3660000,59,0.0
3136,708361833,1,44,M,4,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,3,2,3,19430000.0,0,19430000.0,3650000,80,0.0
3137,778422933,1,42,F,1,4,2,Unknown,1,22,4,2,2,19127000.0,985000,18142000.0,3323000,56,0.051
3138,708957183,1,48,M,0,4,0,Rp 3.000.000 - Rp 5.000.000,1,36,3,1,0,2708000.0,2517000,191000.0,2198000,41,0.929
3139,718000383,1,60,F,1,2,2,Unknown,1,51,3,3,4,23566000.0,1147000,22419000.0,4274000,64,0.049
3140,714466458,1,49,F,2,1,1,Unknown,1,35,4,3,2,2532000.0,2124000,408000.0,3400000,76,0.839
3141,719608308,1,37,M,2,1,2,Rp 5.000.000 - Rp 8.000.000,1,29,3,2,3,9829000.0,2517000,7312000.0,2927000,73,0.256
3142,792995808,1,57,F,3,6,2,Rp 3.000.000 - Rp 5.000.000,1,51,5,4,5,7226000.0,1689000,5537000.0,3474000,67,0.234
3143,716211258,1,59,F,1,5,3,< Rp 3.000.000,1,49,6,5,4,4072000.0,0,4072000.0,1966000,43,0.0
3144,779289033,1,46,F,3,3,2,Unknown,1,28,4,1,5,21646000.0,1778000,19868000.0,3328000,61,0.082
3145,719356008,1,39,F,3,2,2,< Rp 3.000.000,1,36,4,3,4,1438300.0,0,1438300.0,4548000,69,0.0
3146,718503108,1,40,M,3,4,1,> Rp 15.000.000,1,26,3,3,1,14046000.0,1994000,12052000.0,3792000,77,0.142
3147,779661033,1,49,M,4,4,1,Rp 5.000.000 - Rp 8.000.000,3,32,5,2,3,25620000.0,1107000,24513000.0,3503000,66,0.043
3148,813053733,2,53,M,4,4,2,> Rp 15.000.000,1,48,3,3,4,34516000.0,278000,34238000.0,3029000,49,0.008
3149,718354683,1,59,F,0,2,2,Rp 3.000.000 - Rp 5.000.000,3,45,6,3,3,21358000.0,1225000,20133000.0,3646000,77,0.057
3150,720529308,2,63,M,0,1,2,Rp 5.000.000 - Rp 8.000.000,1,48,5,3,1,1856000.0,0,1856000.0,1805000,46,0.0
3151,787578183,1,36,M,3,1,2,Rp 8.000.000 - Rp 15.000.000,1,28,5,3,2,1438300.0,0,1438300.0,3204000,68,0.0
3152,737952333,1,64,M,1,2,2,< Rp 3.000.000,1,56,3,1,5,2586000.0,0,2586000.0,3435000,65,0.0
3153,779498058,1,39,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,21,5,3,3,3281000.0,1272000,2009000.0,2006000,34,0.388
3154,799707858,1,50,F,1,1,1,< Rp 3.000.000,1,42,6,1,2,7115000.0,2000000,5115000.0,3584000,57,0.281
3155,719543208,1,38,F,3,3,2,Unknown,1,36,5,3,3,13220000.0,848000,12372000.0,3789000,72,0.064
3156,797743233,1,45,M,3,3,3,Rp 5.000.000 - Rp 8.000.000,1,39,3,2,3,5996000.0,865000,5131000.0,4542000,77,0.144
3157,710658483,2,47,M,4,2,3,Rp 3.000.000 - Rp 5.000.000,1,34,2,3,6,9080000.0,2174000,6906000.0,2098000,46,0.239
3158,715399908,1,54,F,2,1,2,Unknown,1,45,5,3,5,7563000.0,1465000,6098000.0,4175000,67,0.194
3159,710288883,1,40,F,1,2,1,< Rp 3.000.000,1,32,4,1,5,8749000.0,1654000,7095000.0,5054000,73,0.189
3160,719912808,1,52,M,2,1,2,Rp 5.000.000 - Rp 8.000.000,1,39,3,3,4,14973000.0,0,14973000.0,4288000,72,0.0
3161,720247158,1,63,M,0,2,2,Unknown,1,36,6,3,2,7108000.0,600000,6508000.0,3787000,68,0.084
3162,718672233,1,48,F,1,2,2,Unknown,1,38,3,2,2,23007000.0,1239000,21768000.0,3395000,63,0.054
3163,789593058,1,46,M,5,5,1,Rp 5.000.000 - Rp 8.000.000,1,39,3,2,3,24248000.0,1020000,23228000.0,3311000,84,0.042
3164,710278458,2,52,M,2,1,2,Rp 8.000.000 - Rp 15.000.000,1,43,4,3,3,11617000.0,2517000,9100000.0,1643000,43,0.217
3165,714467733,1,45,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,3,36,3,2,3,30428000.0,1721000,28707000.0,4178000,69,0.057
3166,803026008,1,48,M,3,4,1,Rp 8.000.000 - Rp 15.000.000,1,42,3,6,2,6805000.0,1448000,5357000.0,3463000,65,0.213
3167,772000533,1,59,M,1,2,1,Rp 5.000.000 - Rp 8.000.000,1,48,4,3,2,14257000.0,1113000,13144000.0,1809000,23,0.078
3168,811035483,2,47,M,3,3,0,> Rp 15.000.000,3,42,2,4,5,34516000.0,0,34516000.0,1641000,35,0.0
3169,715480983,1,55,F,2,5,2,< Rp 3.000.000,1,36,5,2,3,5719000.0,892000,4827000.0,3403000,68,0.156
3170,819997983,1,53,M,5,4,1,Rp 8.000.000 - Rp 15.000.000,1,48,6,1,0,9517000.0,1869000,7648000.0,1453000,26,0.196
3171,807593058,2,41,F,3,4,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,2,4,5317000.0,0,5317000.0,2003000,29,0.0
3172,720437358,1,40,M,3,2,2,Rp 3.000.000 - Rp 5.000.000,1,32,5,1,2,2526000.0,2303000,223000.0,3596000,69,0.912
3173,719465733,1,52,F,2,1,2,< Rp 3.000.000,1,44,6,3,3,2971000.0,0,2971000.0,4458000,63,0.0
3174,711978858,1,59,M,2,2,2,< Rp 3.000.000,1,49,6,3,2,6834000.0,900000,5934000.0,4422000,70,0.132
3175,814364808,1,36,F,2,3,1,Unknown,1,31,5,3,1,3002000.0,1002000,2000000.0,2624000,46,0.334
3176,788820933,1,59,M,2,2,2,Rp 5.000.000 - Rp 8.000.000,1,42,3,2,2,16727000.0,1380000,15347000.0,3511000,73,0.083
3177,713316558,1,41,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,29,3,2,2,4573000.0,0,4573000.0,3776000,70,0.0
3178,779856483,1,38,M,2,6,2,Rp 8.000.000 - Rp 15.000.000,1,22,4,1,2,15410000.0,0,15410000.0,3368000,69,0.0
3179,717085983,1,44,F,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,25,6,2,3,3299000.0,2517000,782000.0,4312000,84,0.763
3180,788030208,2,42,F,2,3,2,< Rp 3.000.000,3,33,1,2,3,13453000.0,2517000,10936000.0,1904000,42,0.187
3181,709914858,1,48,F,2,2,1,< Rp 3.000.000,1,36,4,1,2,6362000.0,1705000,4657000.0,5169000,84,0.268
3182,716111808,1,57,F,2,4,1,< Rp 3.000.000,1,49,5,3,1,2679000.0,2011000,668000.0,1723000,28,0.751
3183,708618933,1,34,M,2,3,2,> Rp 15.000.000,1,13,6,3,2,4369000.0,2049000,2320000.0,3259000,80,0.469
3184,720446508,1,50,F,2,3,2,< Rp 3.000.000,1,36,5,3,2,1721000.0,1037000,684000.0,2681000,57,0.603
3185,756488883,1,41,M,2,3,2,Rp 8.000.000 - Rp 15.000.000,1,34,6,2,2,2196000.0,1619000,577000.0,2040000,65,0.737
3186,708414033,1,50,M,4,2,1,Rp 3.000.000 - Rp 5.000.000,1,38,6,3,3,2845000.0,1153000,1692000.0,3730000,66,0.405
3187,756727233,1,49,M,2,1,2,> Rp 15.000.000,1,42,3,2,4,21144000.0,1190000,19954000.0,4895000,66,0.056
3188,720379533,2,47,M,3,4,3,> Rp 15.000.000,1,36,1,3,4,3952000.0,0,3952000.0,2066000,37,0.0
3189,720340383,1,45,F,2,2,1,< Rp 3.000.000,1,25,4,2,2,3518000.0,2035000,1483000.0,4034000,82,0.578
3190,771453033,1,47,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,35,5,1,2,17343000.0,1280000,16063000.0,3170000,57,0.074
3191,708747708,1,43,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,33,4,1,2,3498000.0,0,3498000.0,2512000,56,0.0
3192,712460433,1,39,M,2,3,2,Rp 3.000.000 - Rp 5.000.000,1,25,4,1,3,9121000.0,1426000,7695000.0,4112000,80,0.156
3193,719801508,1,36,M,1,3,3,> Rp 15.000.000,1,23,6,3,3,20230000.0,798000,19432000.0,4314000,82,0.039
3194,720983733,2,44,M,3,4,2,Rp 5.000.000 - Rp 8.000.000,1,36,2,3,3,15422000.0,864000,14558000.0,2136000,54,0.056
3195,713657733,1,47,M,4,4,2,Rp 5.000.000 - Rp 8.000.000,1,36,5,3,1,9132000.0,800000,8332000.0,3809000,71,0.088
3196,709955958,1,41,F,1,1,2,< Rp 3.000.000,1,33,4,2,0,8054000.0,1023000,7031000.0,3374000,45,0.127
3197,719099583,2,42,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,34,3,2,3,1640000.0,1444000,196000.0,1360000,33,0.88
3198,719513733,1,48,M,3,7,1,Rp 8.000.000 - Rp 15.000.000,1,41,3,3,4,8739000.0,0,8739000.0,4276000,69,0.0
3199,710654808,2,46,M,4,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,3,1,4,1818000.0,0,1818000.0,2308000,44,0.0
3200,719651358,1,46,F,4,3,2,Unknown,1,33,3,3,3,24949000.0,1749000,23200000.0,4092000,77,0.07
3201,718917408,1,46,F,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,38,4,3,3,3115000.0,1136000,1979000.0,3704000,70,0.365
3202,808753758,1,52,M,2,3,0,> Rp 15.000.000,1,47,5,2,2,29695000.0,1525000,28170000.0,4109000,71,0.051
3203,711699183,1,56,M,2,3,0,Rp 5.000.000 - Rp 8.000.000,1,50,4,1,2,7261000.0,1079000,6182000.0,3723000,58,0.149
3204,711196458,2,38,F,1,4,1,< Rp 3.000.000,1,20,2,2,3,1621000.0,580000,1041000.0,1893000,41,0.358
3205,772565883,1,41,M,0,1,2,Rp 8.000.000 - Rp 15.000.000,1,31,3,5,2,33472000.0,2517000,30955000.0,4719000,70,0.075
3206,717203958,1,51,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,6,3,2,11512000.0,988000,10524000.0,1842000,32,0.086
3207,769701258,1,26,F,0,4,3,Unknown,1,18,3,3,3,12463000.0,1319000,11144000.0,3996000,71,0.106
3208,714933783,1,51,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,37,5,1,4,8511000.0,0,8511000.0,3775000,62,0.0
3209,717650133,1,41,M,5,2,2,Rp 5.000.000 - Rp 8.000.000,1,28,5,1,4,4821000.0,1426000,3395000.0,3571000,58,0.296
3210,708707808,1,57,M,2,2,3,Rp 5.000.000 - Rp 8.000.000,1,45,4,1,2,2480000.0,1584000,896000.0,3438000,66,0.639
3211,717331758,1,44,M,4,2,1,> Rp 15.000.000,1,32,6,3,4,34516000.0,2517000,31999000.0,4228000,83,0.073
3212,801385458,1,52,M,1,3,1,> Rp 15.000.000,1,46,5,2,4,8596000.0,2019000,6577000.0,4017000,80,0.235
3213,710605458,1,49,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,1,39,6,3,2,7223000.0,1963000,5260000.0,4127000,70,0.272
3214,719570733,1,52,M,2,4,2,Rp 5.000.000 - Rp 8.000.000,1,39,3,2,3,1629000.0,978000,651000.0,3766000,83,0.6
3215,708646233,1,44,F,1,4,0,Unknown,1,36,3,2,1,17116000.0,1289000,15827000.0,3632000,50,0.075
3216,766006758,1,63,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,56,3,2,4,7216000.0,2321000,4895000.0,1734000,38,0.322
3217,710695083,1,44,M,3,5,2,Rp 5.000.000 - Rp 8.000.000,3,32,4,1,3,28397000.0,1421000,26976000.0,1635000,31,0.05
3218,709224033,2,53,M,4,3,2,Rp 5.000.000 - Rp 8.000.000,1,43,1,3,2,13720000.0,0,13720000.0,1830000,36,0.0
3219,795991758,1,47,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,41,5,3,3,7553000.0,660000,6893000.0,4079000,67,0.087
3220,709381383,1,49,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,4,6,2,2952000.0,2517000,435000.0,3830000,77,0.853
3221,810321933,1,35,M,3,1,3,Rp 8.000.000 - Rp 15.000.000,1,30,5,3,3,11229000.0,1054000,10175000.0,1898000,36,0.094
3222,716235783,1,45,M,3,5,1,Rp 3.000.000 - Rp 5.000.000,1,39,3,2,4,7109000.0,866000,6243000.0,4047000,75,0.122
3223,758833758,1,45,M,4,4,1,Rp 3.000.000 - Rp 5.000.000,1,38,4,3,3,1862000.0,845000,1017000.0,3520000,68,0.454
3224,713579733,1,36,M,2,5,2,Rp 5.000.000 - Rp 8.000.000,1,22,5,3,3,4511000.0,754000,3757000.0,2597000,71,0.167
3225,804649833,1,42,M,3,6,1,Rp 3.000.000 - Rp 5.000.000,1,29,3,3,4,2533000.0,1126000,1407000.0,3436000,74,0.445
3226,780971583,1,46,M,1,2,0,> Rp 15.000.000,1,30,6,2,2,2016000.0,797000,1219000.0,3772000,62,0.395
3227,804673308,2,49,M,5,3,1,Rp 3.000.000 - Rp 5.000.000,1,44,2,3,4,3893000.0,0,3893000.0,1866000,37,0.0
3228,788747358,1,50,M,0,1,0,Rp 3.000.000 - Rp 5.000.000,1,29,5,3,2,5530000.0,2034000,3496000.0,4836000,68,0.368
3229,713199558,1,57,F,3,7,2,< Rp 3.000.000,1,44,5,3,2,1737000.0,813000,924000.0,3669000,58,0.468
3230,713777883,1,46,F,0,2,0,Unknown,1,36,3,3,2,6853000.0,1679000,5174000.0,3543000,52,0.245
3231,771081558,1,55,M,2,1,0,> Rp 15.000.000,1,42,3,2,2,34516000.0,1190000,33326000.0,2862000,78,0.034
3232,710229333,1,38,M,2,5,2,Rp 3.000.000 - Rp 5.000.000,1,20,6,1,3,11068000.0,1254000,9814000.0,3812000,64,0.113
3233,720406233,1,35,F,2,2,1,< Rp 3.000.000,1,36,5,2,4,5546000.0,1829000,3717000.0,1770000,46,0.33
3234,767784708,2,48,M,0,7,1,Rp 5.000.000 - Rp 8.000.000,1,41,2,3,4,7277000.0,504000,6773000.0,2356000,40,0.069
3235,712052058,1,57,M,3,2,2,Rp 3.000.000 - Rp 5.000.000,1,48,3,3,0,9426000.0,1574000,7852000.0,4212000,75,0.167
3236,715278708,1,55,M,2,4,2,Rp 5.000.000 - Rp 8.000.000,1,36,5,3,1,1594000.0,927000,667000.0,3851000,65,0.582
3237,827049558,1,47,M,2,2,3,Rp 8.000.000 - Rp 15.000.000,1,43,3,2,2,2158000.0,1170000,988000.0,4421000,89,0.542
